date,branch,new_customers,active_customers,avg_credit_score,loan_default_rate_percent,customer_churn_rate_percent
2024-11-17,Bangalore,1898,93142,707.0,3.89,2.41
2024-11-17,Chennai,699,91733,710.0,1.62,2.34
2024-11-17,Pune,1805,92605,726.0,2.02,1.21
2024-11-17,Hyderabad,1384,92529,733.0,2.55,1.72
2024-11-17,Ahmedabad,1835,92491,723.0,3.33,2.22
2024-11-17,Kolkata,1186,92830,730.0,3.46,1.04
2024-11-17,Jaipur,701,92661,695.0,1.95,1.01
2024-11-17,Surat,1696,93333,717.0,3.56,1.28
2024-11-18,Mumbai,1882,93557,713.0,3.01,2.0
2024-11-18,Delhi,1876,94045,733.0,4.48,1.68
2024-11-18,Bangalore,899,93583,707.0,2.59,1.54
2024-11-18,Chennai,1887,93894,691.0,1.6,1.88
2024-11-18,Pune,868,93788,691.0,1.89,1.13
2024-11-18,Hyderabad,521,92629,721.0,3.63,1.85
2024-11-18,Ahmedabad,639,92845,728.0,4.3,0.52
2024-11-18,Kolkata,700,92174,726.0,4.11,1.55
2024-11-18,Jaipur,1903,92979,714.0,1.87,1.39
2024-11-18,Surat,949,92207,712.0,2.56,1.95
2024-11-19,Mumbai,1015,92528,727.0,3.65,0.89
2024-11-19,Delhi,548,91522,703.0,1.98,1.74
2024-11-19,Bangalore,616,90022,715.0,2.8,2.38
2024-11-19,Chennai,1844,89986,721.0,2.36,2.29
2024-11-19,Pune,944,88862,754.0,3.1,2.4
2024-11-19,Hyderabad,1806,90182,684.0,3.68,0.74
2024-11-19,Ahmedabad,745,90393,709.0,2.75,0.67
2024-11-19,Kolkata,1738,91613,716.0,3.13,0.76
2024-11-19,Jaipur,1844,91778,748.0,1.63,2.03
2024-11-19,Surat,1826,92284,725.0,4.46,1.63
2024-11-20,Mumbai,878,91157,740.0,2.62,2.29
2024-11-20,Delhi,1924,92477,685.0,2.96,0.87
2024-11-20,Bangalore,1103,92362,744.0,2.59,1.43
2024-11-20,Chennai,655,91439,700.0,2.79,1.78
2024-11-20,Pune,1066,90745,729.0,3.43,2.04
2024-11-20,Hyderabad,1917,90755,721.0,1.79,2.31
2024-11-20,Ahmedabad,1162,91110,704.0,3.72,1.01
2024-11-20,Kolkata,651,90864,685.0,2.84,1.05
2024-11-20,Jaipur,627,90402,739.0,1.81,1.27
2024-11-20,Surat,1181,89445,729.0,3.8,2.49
2024-11-21,Mumbai,1028,88442,735.0,4.37,2.41
2024-11-21,Delhi,1042,88829,731.0,2.43,0.86
2024-11-21,Bangalore,642,88217,688.0,2.48,1.48
2024-11-21,Chennai,910,87697,710.0,2.49,1.72
2024-11-21,Pune,865,87076,729.0,3.8,1.79
2024-11-21,Hyderabad,722,87183,695.0,3.59,0.79
2024-11-21,Ahmedabad,1383,87884,719.0,2.05,0.94
2024-11-21,Kolkata,1817,89253,708.0,4.46,0.71
2024-11-21,Jaipur,1404,89070,741.0,2.47,1.93
2024-11-21,Surat,711,89344,731.0,3.58,0.57
2024-11-22,Mumbai,644,88607,715.0,4.28,1.64
2024-11-22,Delhi,1013,87899,716.0,3.43,2.05
2024-11-22,Bangalore,538,86474,723.0,1.96,2.29
2024-11-22,Chennai,804,85796,747.0,2.63,1.81
2024-11-22,Pune,501,84317,707.0,2.29,2.37
2024-11-22,Hyderabad,1861,85281,704.0,1.8,1.28
2024-11-22,Ahmedabad,810,84550,715.0,3.99,1.9
2024-11-22,Kolkata,1301,84584,725.0,2.57,1.65
2024-11-22,Jaipur,1555,84672,681.0,3.64,1.92
2024-11-22,Surat,1504,85090,675.0,3.69,1.46
2024-11-23,Mumbai,1327,84709,745.0,1.52,2.19
2024-11-23,Delhi,643,84077,733.0,3.01,1.58
2024-11-23,Bangalore,506,83566,688.0,3.17,1.27
2024-11-23,Chennai,1911,83880,723.0,2.9,2.14
2024-11-23,Pune,1487,84890,699.0,2.81,0.74
2024-11-23,Hyderabad,1596,84631,718.0,3.8,2.37
2024-11-23,Ahmedabad,1235,85000,713.0,4.4,1.17
2024-11-23,Kolkata,1120,85124,668.0,4.12,1.3
2024-11-23,Jaipur,1794,84972,694.0,2.71,2.49
2024-11-23,Surat,1825,86397,731.0,3.54,0.68
2024-11-24,Mumbai,1594,86265,724.0,3.94,2.21
2024-11-24,Delhi,1196,87008,774.0,3.55,0.66
2024-11-24,Bangalore,1441,86834,705.0,2.14,2.02
2024-11-24,Chennai,1093,86475,751.0,2.31,1.8
2024-11-24,Pune,861,86031,750.0,1.62,1.61
2024-11-24,Hyderabad,1286,85877,707.0,3.94,1.82
2024-11-24,Ahmedabad,1112,85474,720.0,2.7,1.89
2024-11-24,Kolkata,718,84758,753.0,1.84,1.76
2024-11-24,Jaipur,1235,84866,708.0,3.96,1.47
2024-11-24,Surat,1795,85670,713.0,3.03,1.38
2024-11-25,Mumbai,888,86001,753.0,3.8,0.78
2024-11-25,Delhi,895,86511,723.0,2.14,0.55
2024-11-25,Bangalore,1714,87549,720.0,2.5,0.98
2024-11-25,Chennai,1296,88426,721.0,2.68,0.63
2024-11-25,Pune,1607,88612,720.0,3.76,1.79
2024-11-25,Hyderabad,1523,88896,699.0,2.73,1.57
2024-11-25,Ahmedabad,1420,88294,719.0,4.2,2.43
2024-11-25,Kolkata,533,88373,742.0,3.61,0.57
2024-11-25,Jaipur,614,88010,709.0,2.07,1.18
2024-11-25,Surat,1976,89666,743.0,4.1,0.59
2024-11-26,Mumbai,742,89678,726.0,2.73,0.92
2024-11-26,Delhi,1839,90054,706.0,1.56,1.83
2024-11-26,Bangalore,1438,89491,709.0,3.48,2.38
2024-11-26,Chennai,1598,90534,751.0,2.91,0.8
2024-11-26,Pune,1686,91513,721.0,3.86,0.97
2024-11-26,Hyderabad,647,91700,715.0,1.97,0.57
2024-11-26,Ahmedabad,789,91212,738.0,2.44,1.48
2024-11-26,Kolkata,539,90489,669.0,3.0,1.44
2024-11-26,Jaipur,1766,91895,740.0,4.27,0.59
2024-11-26,Surat,1936,92370,740.0,4.09,1.8
2024-11-27,Mumbai,529,92198,721.0,2.7,0.84
2024-11-27,Delhi,602,90731,724.0,2.22,2.31
2024-11-27,Bangalore,699,90219,708.0,3.68,1.41
2024-11-27,Chennai,849,89195,711.0,3.46,2.17
2024-11-27,Pune,630,87983,732.0,3.16,2.14
2024-11-27,Hyderabad,717,88131,714.0,1.71,0.73
2024-11-27,Ahmedabad,1718,88171,726.0,3.84,2.1
2024-11-27,Kolkata,951,88665,716.0,2.11,0.63
2024-11-27,Jaipur,915,88472,734.0,4.11,1.35
2024-11-27,Surat,1889,89396,694.0,2.45,1.3
2024-11-28,Mumbai,747,88050,740.0,3.81,2.45
2024-11-28,Delhi,1679,88495,721.0,4.17,1.59
2024-11-28,Bangalore,1158,87847,739.0,1.84,2.17
2024-11-28,Chennai,936,87094,698.0,3.35,2.03
2024-11-28,Pune,1714,88242,742.0,1.93,0.85
2024-11-28,Hyderabad,629,88280,699.0,3.5,0.74
2024-11-28,Ahmedabad,789,87369,735.0,3.56,2.02
2024-11-28,Kolkata,844,86645,729.0,3.07,1.89
2024-11-28,Jaipur,1633,87721,706.0,3.53,0.83
2024-11-28,Surat,998,86757,739.0,3.67,2.35
2024-11-29,Mumbai,583,86757,706.0,2.41,0.77
2024-11-29,Delhi,1794,87235,715.0,1.8,1.72
2024-11-29,Bangalore,823,87677,703.0,2.82,0.53
2024-11-29,Chennai,1497,88744,713.0,3.83,0.66
2024-11-29,Pune,514,88548,722.0,1.63,0.86
2024-11-29,Hyderabad,682,87604,705.0,4.15,1.91
2024-11-29,Ahmedabad,1715,87499,720.0,3.81,2.27
2024-11-29,Kolkata,1352,87335,737.0,3.28,1.89
2024-11-29,Jaipur,1474,87311,696.0,3.78,1.88
2024-11-29,Surat,922,87638,705.0,2.79,0.79
2024-11-30,Mumbai,1054,87468,726.0,3.11,1.55
2024-11-30,Delhi,1343,88090,692.0,4.1,0.98
2024-11-30,Bangalore,857,87517,738.0,3.54,1.72
2024-11-30,Chennai,577,86671,752.0,2.67,1.69
2024-11-30,Pune,1968,87537,719.0,1.96,1.5
2024-11-30,Hyderabad,680,86750,712.0,3.13,1.75
2024-11-30,Ahmedabad,1116,86942,720.0,2.38,1.2
2024-11-30,Kolkata,509,86098,715.0,2.11,1.62
2024-11-30,Jaipur,893,86448,743.0,3.47,0.74
2024-11-30,Surat,1585,86071,716.0,1.98,2.45
2024-12-01,Mumbai,1767,86986,735.0,2.82,1.22
2024-12-01,Delhi,1605,87435,720.0,2.91,1.52
2024-12-01,Bangalore,1450,87247,702.0,4.1,2.04
2024-12-01,Chennai,1850,88484,741.0,1.66,0.92
2024-12-01,Pune,608,88369,739.0,4.27,0.89
2024-12-01,Hyderabad,805,87603,704.0,1.84,1.87
2024-12-01,Ahmedabad,1471,87912,715.0,1.52,1.5
2024-12-01,Kolkata,827,87204,734.0,1.84,1.84
2024-12-01,Jaipur,588,87322,717.0,4.38,0.61
2024-12-01,Surat,1245,87758,739.0,2.72,1.07
2024-12-02,Mumbai,1390,88432,714.0,4.5,1.0
2024-12-02,Delhi,1763,88507,704.0,3.38,2.11
2024-12-02,Bangalore,1428,89561,743.0,2.79,0.59
2024-12-02,Chennai,607,88125,690.0,1.65,2.35
2024-12-02,Pune,860,88353,737.0,2.08,0.82
2024-12-02,Hyderabad,559,87671,702.0,3.08,1.47
2024-12-02,Ahmedabad,737,87919,729.0,1.55,0.64
2024-12-02,Kolkata,981,87292,756.0,2.59,1.94
2024-12-02,Jaipur,1713,87730,681.0,3.14,1.66
2024-12-02,Surat,1358,88438,705.0,3.04,0.9
2024-12-03,Mumbai,1886,88507,732.0,1.98,2.3
2024-12-03,Delhi,971,87755,705.0,2.88,2.06
2024-12-03,Bangalore,1167,88202,736.0,2.8,0.96
2024-12-03,Chennai,985,87545,741.0,3.87,1.98
2024-12-03,Pune,909,87451,704.0,4.19,1.25
2024-12-03,Hyderabad,951,87933,750.0,1.93,0.65
2024-12-03,Ahmedabad,1698,88513,748.0,4.12,1.47
2024-12-03,Kolkata,1392,89347,700.0,2.47,0.79
2024-12-03,Jaipur,1748,90012,715.0,2.61,1.41
2024-12-03,Surat,1293,90314,721.0,2.49,1.25
2024-12-04,Mumbai,1437,90170,718.0,2.72,1.94
2024-12-04,Delhi,1794,91049,706.0,1.98,1.22
2024-12-04,Bangalore,1052,91385,702.0,1.65,0.9
2024-12-04,Chennai,760,91706,721.0,1.63,0.56
2024-12-04,Pune,1664,92972,740.0,4.0,0.62
2024-12-04,Hyderabad,779,93159,714.0,2.6,0.72
2024-12-04,Ahmedabad,1453,93440,735.0,2.95,1.42
2024-12-04,Kolkata,850,92488,736.0,2.71,2.02
2024-12-04,Jaipur,950,91433,709.0,2.52,2.27
2024-12-04,Surat,1736,92602,703.0,3.94,0.81
2024-12-05,Mumbai,1806,92389,692.0,1.79,2.41
2024-12-05,Delhi,848,91794,725.0,2.99,1.66
2024-12-05,Bangalore,1632,91564,740.0,3.89,2.21
2024-12-05,Chennai,677,91099,731.0,3.97,1.32
2024-12-05,Pune,1568,91480,742.0,2.83,1.48
2024-12-05,Hyderabad,943,90980,717.0,2.0,1.68
2024-12-05,Ahmedabad,1447,91612,687.0,2.68,1.06
2024-12-05,Kolkata,1995,92569,699.0,3.48,1.36
2024-12-05,Jaipur,1005,92755,697.0,2.45,1.0
2024-12-05,Surat,1389,92747,733.0,3.29,1.66
2024-12-06,Mumbai,1711,92439,725.0,2.04,2.39
2024-12-06,Delhi,1674,92161,709.0,4.05,2.3
2024-12-06,Bangalore,1355,91387,693.0,3.5,2.46
2024-12-06,Chennai,582,89761,710.0,3.16,2.48
2024-12-06,Pune,1532,90940,728.0,2.86,0.57
2024-12-06,Hyderabad,1587,91517,712.0,1.96,1.29
2024-12-06,Ahmedabad,1926,91679,712.0,4.4,2.14
2024-12-06,Kolkata,1426,91884,726.0,2.83,1.49
2024-12-06,Jaipur,670,91137,713.0,2.06,1.62
2024-12-06,Surat,525,89997,754.0,3.77,1.89
2024-12-07,Mumbai,1332,89330,740.0,2.27,2.4
2024-12-07,Delhi,771,89093,697.0,2.22,1.22
2024-12-07,Bangalore,989,88584,747.0,3.34,1.8
2024-12-07,Chennai,685,88868,716.0,1.69,0.53
2024-12-07,Pune,1870,89944,731.0,3.37,1.11
2024-12-07,Hyderabad,1940,90807,752.0,2.56,1.42
2024-12-07,Ahmedabad,1668,90835,679.0,1.74,1.99
2024-12-07,Kolkata,549,89212,738.0,4.03,2.45
2024-12-07,Jaipur,1449,88986,743.0,2.08,2.04
2024-12-07,Surat,1940,89958,744.0,3.49,1.31
2024-12-08,Mumbai,1258,89792,735.0,2.5,1.75
2024-12-08,Delhi,1941,90347,699.0,1.97,1.77
2024-12-08,Bangalore,1784,91735,713.0,3.55,0.64
2024-12-08,Chennai,1914,92777,725.0,1.83,1.17
2024-12-08,Pune,566,92387,693.0,4.1,1.09
2024-12-08,Hyderabad,1052,91796,721.0,2.7,1.9
2024-12-08,Ahmedabad,1754,92276,742.0,2.8,1.58
2024-12-08,Kolkata,924,91381,717.0,2.73,2.08
2024-12-08,Jaipur,665,90524,742.0,3.26,1.74
2024-12-08,Surat,1187,90049,717.0,3.51,1.97
2024-12-09,Mumbai,612,89371,725.0,4.01,1.53
2024-12-09,Delhi,1881,90348,723.0,4.28,1.23
2024-12-09,Bangalore,605,90363,697.0,2.11,0.72
2024-12-09,Chennai,1248,90447,707.0,4.07,1.43
2024-12-09,Pune,583,89977,729.0,1.69,1.23
2024-12-09,Hyderabad,858,89308,741.0,2.45,1.8
2024-12-09,Ahmedabad,1943,90885,702.0,3.37,0.63
2024-12-09,Kolkata,1952,91178,737.0,3.13,2.05
2024-12-09,Jaipur,783,89798,724.0,2.27,2.46
2024-12-09,Surat,988,89470,718.0,4.18,1.58
2024-12-10,Mumbai,1829,90209,702.0,4.0,1.46
2024-12-10,Delhi,1688,90049,722.0,3.87,2.24
2024-12-10,Bangalore,1939,91361,729.0,3.63,0.92
2024-12-10,Chennai,961,91380,741.0,4.22,1.14
2024-12-10,Pune,1047,91158,695.0,1.93,1.51
2024-12-10,Hyderabad,1366,91704,725.0,2.84,1.05
2024-12-10,Ahmedabad,629,91256,730.0,4.05,1.25
2024-12-10,Kolkata,1426,91486,730.0,3.81,1.47
2024-12-10,Jaipur,1578,91252,722.0,3.06,2.16
2024-12-10,Surat,1462,91114,715.0,3.68,1.92
2024-12-11,Mumbai,1889,91263,669.0,1.88,2.15
2024-12-11,Delhi,1098,91194,671.0,4.22,1.4
2024-12-11,Bangalore,1253,90662,744.0,2.12,2.1
2024-12-11,Chennai,1919,90861,683.0,2.61,2.12
2024-12-11,Pune,634,90765,714.0,2.12,0.88
2024-12-11,Hyderabad,1437,91739,728.0,2.28,0.67
2024-12-11,Ahmedabad,1300,91068,735.0,2.03,2.3
2024-12-11,Kolkata,1090,90070,773.0,3.58,2.42
2024-12-11,Jaipur,657,90149,737.0,2.49,0.72
2024-12-11,Surat,1065,90672,755.0,3.35,0.72
2024-12-12,Mumbai,803,90230,731.0,1.57,1.49
2024-12-12,Delhi,918,89853,711.0,3.2,1.54
2024-12-12,Bangalore,1784,91333,735.0,3.0,0.55
2024-12-12,Chennai,1353,90599,713.0,3.91,2.44
2024-12-12,Pune,1608,90234,716.0,4.14,2.36
2024-12-12,Hyderabad,1470,90780,731.0,3.68,1.19
2024-12-12,Ahmedabad,1409,90543,717.0,2.99,1.98
2024-12-12,Kolkata,543,90162,747.0,4.17,1.08
2024-12-12,Jaipur,628,90365,736.0,3.96,0.54
2024-12-12,Surat,975,89481,715.0,3.66,2.17
2024-12-13,Mumbai,1564,89631,725.0,3.25,1.79
2024-12-13,Delhi,1343,89629,704.0,2.0,1.66
2024-12-13,Bangalore,1842,90058,706.0,3.36,1.79
2024-12-13,Chennai,1168,90022,741.0,2.59,1.47
2024-12-13,Pune,1863,90375,721.0,2.42,1.89
2024-12-13,Hyderabad,1623,90910,703.0,1.71,1.39
2024-12-13,Ahmedabad,1122,90664,730.0,1.8,1.63
2024-12-13,Kolkata,1127,91144,695.0,1.76,0.84
2024-12-13,Jaipur,1032,91415,701.0,4.32,0.95
2024-12-13,Surat,1261,90575,714.0,2.94,2.44
2024-12-14,Mumbai,596,90537,725.0,3.84,0.8
2024-12-14,Delhi,1082,90454,712.0,4.2,1.41
2024-12-14,Bangalore,840,89812,715.0,3.15,1.74
2024-12-14,Chennai,829,89000,722.0,2.65,1.92
2024-12-14,Pune,1084,89428,731.0,3.68,0.86
2024-12-14,Hyderabad,859,88429,750.0,2.04,2.18
2024-12-14,Ahmedabad,1918,88505,682.0,4.44,2.31
2024-12-14,Kolkata,814,88676,685.0,1.56,0.82
2024-12-14,Jaipur,739,88977,715.0,3.6,0.58
2024-12-14,Surat,1148,88778,708.0,3.54,1.65
2024-12-15,Mumbai,1402,89445,746.0,2.2,1.02
2024-12-15,Delhi,877,89600,732.0,3.4,0.91
2024-12-15,Bangalore,1948,91242,748.0,3.28,0.57
2024-12-15,Chennai,1149,90271,745.0,2.16,2.46
2024-12-15,Pune,802,90033,709.0,3.11,1.25
2024-12-15,Hyderabad,1605,89600,757.0,1.83,2.45
2024-12-15,Ahmedabad,1592,90371,724.0,3.14,1.1
2024-12-15,Kolkata,551,89797,719.0,3.18,1.31
2024-12-15,Jaipur,1522,89650,687.0,1.85,2.04
2024-12-15,Surat,1438,89128,730.0,4.09,2.36
2024-12-16,Mumbai,819,89604,720.0,1.78,0.51
2024-12-16,Delhi,1618,89196,737.0,3.32,2.45
2024-12-16,Bangalore,1178,88898,699.0,4.26,1.79
2024-12-16,Chennai,1105,88833,712.0,2.22,1.45
2024-12-16,Pune,1093,87875,709.0,3.98,2.44
2024-12-16,Hyderabad,1674,88113,754.0,3.6,1.83
2024-12-16,Ahmedabad,1657,88220,717.0,2.28,1.96
2024-12-16,Kolkata,1405,88735,699.0,3.64,1.18
2024-12-16,Jaipur,730,87801,680.0,2.49,1.96
2024-12-16,Surat,582,87761,731.0,1.84,0.78
2024-12-17,Mumbai,1628,88941,734.0,3.33,0.73
2024-12-17,Delhi,550,88390,701.0,2.57,1.3
2024-12-17,Bangalore,951,88211,719.0,3.88,1.39
2024-12-17,Chennai,689,87957,745.0,3.84,1.15
2024-12-17,Pune,1745,88318,723.0,3.54,1.78
2024-12-17,Hyderabad,1694,88820,723.0,3.75,1.55
2024-12-17,Ahmedabad,1069,89210,708.0,2.4,0.89
2024-12-17,Kolkata,671,88546,730.0,1.81,1.58
2024-12-17,Jaipur,1412,88466,731.0,4.34,1.85
2024-12-17,Surat,678,87046,707.0,3.52,2.45
2024-12-18,Mumbai,1307,87741,713.0,4.04,0.89
2024-12-18,Delhi,1150,87515,734.0,2.52,1.71
2024-12-18,Bangalore,1547,87137,723.0,4.45,2.39
2024-12-18,Chennai,1865,88135,723.0,3.98,1.22
2024-12-18,Pune,802,87319,702.0,4.12,1.93
2024-12-18,Hyderabad,1375,87758,715.0,3.21,1.24
2024-12-18,Ahmedabad,1263,88694,714.0,1.59,0.52
2024-12-18,Kolkata,1206,88962,740.0,1.66,1.2
2024-12-18,Jaipur,1412,88523,705.0,3.74,2.25
2024-12-18,Surat,679,88450,727.0,2.76,0.93
2024-12-19,Mumbai,1409,88278,747.0,2.26,1.98
2024-12-19,Delhi,1351,87912,726.0,2.74,2.11
2024-12-19,Bangalore,1091,88392,728.0,2.37,0.83
2024-12-19,Chennai,1990,88436,724.0,3.37,2.44
2024-12-19,Pune,1368,88218,723.0,4.18,1.96
2024-12-19,Hyderabad,1348,89022,729.0,4.32,0.78
2024-12-19,Ahmedabad,1702,89395,702.0,2.17,1.7
2024-12-19,Kolkata,794,89455,722.0,2.27,0.92
2024-12-19,Jaipur,1472,88867,709.0,2.01,2.48
2024-12-19,Surat,1575,88412,715.0,1.66,2.47
2024-12-20,Mumbai,635,87046,745.0,3.94,2.37
2024-12-20,Delhi,1709,87186,714.0,4.21,2.01
2024-12-20,Bangalore,681,87492,703.0,3.61,0.51
2024-12-20,Chennai,1808,87456,736.0,3.76,2.33
2024-12-20,Pune,1348,88205,747.0,1.71,0.85
2024-12-20,Hyderabad,1446,88111,724.0,3.28,1.92
2024-12-20,Ahmedabad,780,88182,748.0,1.88,0.9
2024-12-20,Kolkata,1281,88648,718.0,2.14,1.08
2024-12-20,Jaipur,1504,89794,733.0,1.75,0.58
2024-12-20,Surat,1118,89084,722.0,3.73,2.17
2024-12-21,Mumbai,1122,89024,716.0,2.68,1.49
2024-12-21,Delhi,1449,89783,717.0,3.25,0.95
2024-12-21,Bangalore,505,89617,729.0,2.98,0.81
2024-12-21,Chennai,1114,88689,742.0,2.36,2.41
2024-12-21,Pune,1803,89402,740.0,1.84,1.45
2024-12-21,Hyderabad,1839,89800,705.0,1.94,1.83
2024-12-21,Ahmedabad,1089,89807,725.0,2.22,1.33
2024-12-21,Kolkata,1507,89398,701.0,1.58,2.31
2024-12-21,Jaipur,1820,90528,721.0,1.57,0.99
2024-12-21,Surat,744,89514,746.0,4.19,2.03
2024-12-22,Mumbai,1509,88981,754.0,2.77,2.49
2024-12-22,Delhi,636,88175,725.0,2.05,1.7
2024-12-22,Bangalore,1240,88082,684.0,2.39,1.66
2024-12-22,Chennai,1658,88710,714.0,3.43,1.37
2024-12-22,Pune,1028,88290,716.0,3.14,1.76
2024-12-22,Hyderabad,1474,87760,704.0,3.63,2.45
2024-12-22,Ahmedabad,744,87490,737.0,4.48,1.25
2024-12-22,Kolkata,1678,88880,726.0,4.31,0.54
2024-12-22,Jaipur,1031,89287,735.0,1.61,0.83
2024-12-22,Surat,619,89265,742.0,3.1,0.79
2024-12-23,Mumbai,1444,88873,701.0,2.65,2.26
2024-12-23,Delhi,777,88654,755.0,3.13,1.21
2024-12-23,Bangalore,608,88400,715.0,2.7,1.05
2024-12-23,Chennai,1359,88338,728.0,3.46,1.77
2024-12-23,Pune,1229,89172,729.0,3.5,0.6
2024-12-23,Hyderabad,1097,88997,712.0,2.56,1.56
2024-12-23,Ahmedabad,657,88365,701.0,3.82,1.53
2024-12-23,Kolkata,1786,89577,739.0,1.71,0.87
2024-12-23,Jaipur,693,88824,688.0,3.95,1.7
2024-12-23,Surat,842,88347,710.0,3.76,1.59
2024-12-24,Mumbai,1147,87739,729.0,3.89,2.15
2024-12-24,Delhi,1902,88003,740.0,2.82,2.1
2024-12-24,Bangalore,1055,87526,727.0,4.1,1.87
2024-12-24,Chennai,1909,88568,735.0,3.81,1.23
2024-12-24,Pune,1594,88864,700.0,3.9,1.66
2024-12-24,Hyderabad,794,89277,701.0,2.05,0.53
2024-12-24,Ahmedabad,1561,90058,708.0,3.91,1.06
2024-12-24,Kolkata,1493,90519,714.0,2.95,1.32
2024-12-24,Jaipur,833,90804,732.0,1.71,0.7
2024-12-24,Surat,816,90340,691.0,3.68,1.51
2024-12-25,Mumbai,885,89456,715.0,2.46,2.09
2024-12-25,Delhi,1644,89733,720.0,3.75,1.73
2024-12-25,Bangalore,1576,89513,724.0,1.74,2.19
2024-12-25,Chennai,1959,90249,726.0,2.56,1.6
2024-12-25,Pune,733,89857,705.0,4.5,1.33
2024-12-25,Hyderabad,656,89926,712.0,1.94,0.73
2024-12-25,Ahmedabad,768,88666,735.0,1.93,2.35
2024-12-25,Kolkata,1482,89248,713.0,2.91,1.2
2024-12-25,Jaipur,1915,90276,711.0,3.3,1.23
2024-12-25,Surat,1405,89775,725.0,2.52,2.28
2024-12-26,Mumbai,1723,90320,708.0,2.4,1.55
2024-12-26,Delhi,1200,90888,755.0,3.14,0.84
2024-12-26,Bangalore,1123,91626,726.0,3.75,0.56
2024-12-26,Chennai,742,91582,714.0,3.13,0.94
2024-12-26,Pune,1921,92993,734.0,3.4,0.78
2024-12-26,Hyderabad,964,93025,715.0,2.35,1.11
2024-12-26,Ahmedabad,929,93347,730.0,1.88,0.76
2024-12-26,Kolkata,660,92819,743.0,1.84,1.35
2024-12-26,Jaipur,728,93017,717.0,3.49,0.66
2024-12-26,Surat,1491,92796,726.0,1.61,2.01
2024-12-27,Mumbai,587,92643,690.0,1.92,0.89
2024-12-27,Delhi,567,91340,726.0,3.82,2.09
2024-12-27,Bangalore,1551,91520,732.0,1.53,1.69
2024-12-27,Chennai,1460,92463,737.0,2.35,0.74
2024-12-27,Pune,1018,93049,748.0,3.77,0.59
2024-12-27,Hyderabad,1117,92580,700.0,3.38,1.84
2024-12-27,Ahmedabad,697,91442,713.0,3.13,2.06
2024-12-27,Kolkata,1732,92529,748.0,1.69,0.91
2024-12-27,Jaipur,909,92733,685.0,3.33,0.87
2024-12-27,Surat,1219,93567,683.0,2.63,0.56
2024-12-28,Mumbai,798,92426,704.0,1.9,2.19
2024-12-28,Delhi,1068,91395,705.0,3.6,2.4
2024-12-28,Bangalore,1212,91639,744.0,3.09,1.2
2024-12-28,Chennai,1525,91440,757.0,2.6,2.06
2024-12-28,Pune,1755,92487,679.0,1.99,0.98
2024-12-28,Hyderabad,1667,93746,693.0,3.51,0.64
2024-12-28,Ahmedabad,1684,93714,725.0,3.25,2.03
2024-12-28,Kolkata,1583,94594,721.0,2.37,0.93
2024-12-28,Jaipur,892,93286,726.0,3.67,2.43
2024-12-28,Surat,851,92081,721.0,1.89,2.3
2024-12-29,Mumbai,1600,93412,694.0,4.07,0.51
2024-12-29,Delhi,1985,94962,700.0,3.33,0.7
2024-12-29,Bangalore,938,93780,710.0,4.22,2.34
2024-12-29,Chennai,1949,94583,729.0,1.67,1.45
2024-12-29,Pune,1929,95135,724.0,2.72,1.68
2024-12-29,Hyderabad,1400,94931,728.0,1.71,1.85
2024-12-29,Ahmedabad,719,94911,719.0,2.47,0.86
2024-12-29,Kolkata,1226,93934,750.0,2.58,2.46
2024-12-29,Jaipur,1368,94580,780.0,3.95,0.93
2024-12-29,Surat,966,94408,726.0,3.82,1.32
2024-12-30,Mumbai,1143,94996,735.0,3.77,0.75
2024-12-30,Delhi,725,94338,738.0,3.53,1.54
2024-12-30,Bangalore,1515,94110,723.0,3.06,2.02
2024-12-30,Chennai,1943,95252,741.0,3.6,1.08
2024-12-30,Pune,1978,96893,730.0,4.31,0.58
2024-12-30,Hyderabad,1171,96751,708.0,2.39,1.49
2024-12-30,Ahmedabad,1288,97148,712.0,3.8,1.07
2024-12-30,Kolkata,1729,97150,722.0,3.18,1.97
2024-12-30,Jaipur,1907,96884,703.0,3.93,2.45
2024-12-30,Surat,1409,97525,728.0,2.27,0.95
