date,branch,upi_volume,upi_value,card_txn_volume,card_txn_value,wallet_txn_volume,wallet_txn_value,fraud_rate_percent
2024-11-20,Kolkata,259030,98899007.8,149767,69098688.92,41355,24867059.38,1.22
2024-11-20,Jaipur,273377,95040344.33,164950,68016425.07,78126,25845966.58,0.92
2024-11-20,Surat,279497,111196607.82,136824,67903837.97,78671,20662475.76,2.51
2024-11-21,Mumbai,261292,104735835.16,162334,75492732.85,66513,31963825.69,2.64
2024-11-21,Delhi,242062,98509845.88,159177,77221953.34,92856,23600405.96,0.84
2024-11-21,Bangalore,274575,99450901.69,149425,80422801.94,74215,19965435.16,0.73
2024-11-21,Chennai,266716,103128484.05,149643,77204965.6,65989,26628494.79,1.88
2024-11-21,Pune,239125,98050138.85,154491,71179253.36,95586,25261821.01,1.74
2024-11-21,Hyderabad,250289,99059169.01,120652,77441213.18,80010,24000807.87,0.97
2024-11-21,Ahmedabad,266796,100333475.66,150268,87900178.78,78871,19592477.68,2.34
2024-11-21,Kolkata,264395,107469794.35,161946,73791811.97,59277,32011139.46,2.43
2024-11-21,Jaipur,274070,107312016.92,154200,85468774.76,86139,23724822.21,2.73
2024-11-21,Surat,276834,114010014.51,133412,78019728.64,65460,25692398.36,1.54
2024-11-22,Mumbai,269905,98480027.3,202656,76923777.97,82808,23631615.44,2.83
2024-11-22,Delhi,251258,110090658.35,143649,77837712.82,74073,22752816.91,0.95
2024-11-22,Bangalore,265932,91121885.15,170617,74294715.51,78116,19582709.3,0.83
2024-11-22,Chennai,264931,101412897.47,135596,79727434.46,54987,21240708.8,0.74
2024-11-22,Pune,245307,106440079.33,115967,75388934.37,74648,24061593.71,2.33
2024-11-22,Hyderabad,238992,89205430.03,152736,75698043.52,64626,27520344.96,1.22
2024-11-22,Ahmedabad,245061,108780851.12,161275,74872090.7,75813,24411577.69,2.44
2024-11-22,Kolkata,232842,109476721.14,147792,75715363.35,99762,27538775.52,2.69
2024-11-22,Jaipur,266198,97741647.42,169061,81870374.45,59237,21947529.77,2.26
2024-11-22,Surat,251796,101335177.71,154328,79558847.21,72300,26305336.59,2.41
2024-11-23,Mumbai,260893,103089322.0,138355,80750945.96,56566,25756086.39,1.36
2024-11-23,Delhi,225220,94686538.06,171007,82429029.44,82187,22725986.19,1.23
2024-11-23,Bangalore,268584,96022622.52,169944,65913204.64,80464,22087508.62,1.02
2024-11-23,Chennai,242677,93850721.33,140830,78221472.05,59266,23648499.66,1.23
2024-11-23,Pune,260109,100761538.48,165821,74474451.04,73579,27164147.82,1.05
2024-11-23,Hyderabad,264544,100455140.88,140580,79655667.79,54737,26997400.01,1.57
2024-11-23,Ahmedabad,260877,79519187.25,175961,80903966.01,66516,29239479.74,0.79
2024-11-23,Kolkata,251423,96494588.44,173878,82415185.26,74388,26490725.29,2.07
2024-11-23,Jaipur,246583,106727561.69,166787,75479972.81,89748,25821112.52,2.84
2024-11-23,Surat,228502,102010623.42,159824,77972320.17,76956,22710429.5,1.72
2024-11-24,Mumbai,240527,105594990.97,187631,68963296.82,81916,25306481.19,2.9
2024-11-24,Delhi,246536,97916347.51,151249,75362797.55,72031,30488243.54,0.67
2024-11-24,Bangalore,240019,98093039.66,189898,76385514.83,67819,24263285.71,2.5
2024-11-24,Chennai,241501,105392407.38,136543,74988535.32,83103,23371541.53,1.41
2024-11-24,Pune,266986,101842973.52,144657,84495101.34,64084,23994194.26,2.39
2024-11-24,Hyderabad,245801,98425844.73,169929,77474177.6,71198,23438402.65,0.83
2024-11-24,Ahmedabad,256838,94806710.37,156744,78837182.15,76131,28846809.06,1.69
2024-11-24,Kolkata,255632,102545250.03,113500,73283820.31,76332,22008417.04,2.09
2024-11-24,Jaipur,244348,102182894.97,126627,74795763.86,92953,26919392.35,0.89
2024-11-24,Surat,286375,108465719.05,170593,82027353.91,91168,19421456.71,1.21
2024-11-25,Mumbai,200605,90234749.12,169311,72298833.77,88372,19770678.09,0.89
2024-11-25,Delhi,292997,100090000.07,188569,66316523.78,67209,29162056.8,1.38
2024-11-25,Bangalore,256683,95965879.36,164051,84260114.48,65861,23002716.48,0.9
2024-11-25,Chennai,250281,97402408.76,160866,71387728.25,78861,27175863.09,2.65
2024-11-25,Pune,251156,101314421.72,153204,75499927.83,68949,22224562.34,0.63
2024-11-25,Hyderabad,277693,113730501.03,198216,76468019.24,65371,24648757.04,2.67
2024-11-25,Ahmedabad,197438,110219225.61,155389,73144112.64,60920,23749449.4,2.69
2024-11-25,Kolkata,254259,92530111.38,160199,77738523.58,57891,23421337.17,0.92
2024-11-25,Jaipur,261642,94256930.18,153737,73034800.41,80898,28734826.38,2.57
2024-11-25,Surat,244577,99936950.93,166794,78523785.68,89264,25281612.22,1.64
2024-11-26,Mumbai,249767,92193460.51,148897,68305014.46,72627,24379732.68,2.71
2024-11-26,Delhi,245834,98693811.26,173172,77265791.55,60464,25615997.1,1.56
2024-11-26,Bangalore,266143,103403938.84,133904,71323462.01,85340,21024036.15,1.2
2024-11-26,Chennai,274780,97421017.11,129788,80238898.75,74568,20206502.74,2.48
2024-11-26,Pune,261085,106876070.85,133453,80400319.23,82313,28996217.8,1.06
2024-11-26,Hyderabad,253266,105205127.27,154062,83144070.71,71479,25385949.33,0.99
2024-11-26,Ahmedabad,247124,89777083.93,149073,82514136.2,83706,25563763.29,2.39
2024-11-26,Kolkata,284321,95546828.48,140379,68687672.79,90654,20927601.38,2.73
2024-11-26,Jaipur,253933,102428622.89,189791,76123332.28,78805,30482770.71,2.34
2024-11-26,Surat,257015,101101470.95,150217,72743284.36,89821,23948397.95,0.98
2024-11-27,Mumbai,297834,97447659.3,170335,87206569.1,91720,24274361.85,2.12
2024-11-27,Delhi,262405,104981597.12,158078,70832432.24,74662,24057230.82,1.53
2024-11-27,Bangalore,245711,103195927.24,130378,78550632.95,76320,26940876.67,2.27
2024-11-27,Chennai,218717,107572923.2,156536,79890651.8,107752,28194178.28,2.73
2024-11-27,Pune,249152,97400734.25,129252,84529687.16,80729,22086306.54,2.58
2024-11-27,Hyderabad,223449,100501921.78,136871,78246662.35,68965,23892076.42,2.08
2024-11-27,Ahmedabad,239345,100422848.12,165796,73724316.33,81587,28245602.15,0.71
2024-11-27,Kolkata,255290,107644990.55,166039,75840469.27,76132,24759010.49,2.48
2024-11-27,Jaipur,248361,97672157.04,183293,76952960.11,61329,20965016.87,0.66
2024-11-27,Surat,258300,100096963.01,141056,80545846.04,65394,20088421.73,1.36
2024-11-28,Mumbai,243938,105625528.38,149397,81322328.95,82062,26611087.93,1.25
2024-11-28,Delhi,284501,111497020.13,104184,65912793.65,64908,22482789.17,1.87
2024-11-28,Bangalore,234068,113878664.73,155107,73027892.16,78066,23853120.96,1.51
2024-11-28,Chennai,230873,103749953.01,145712,73447643.67,60626,23940679.71,0.71
2024-11-28,Pune,283384,94814125.16,161053,76375047.42,56774,23476118.87,2.23
2024-11-28,Hyderabad,297995,92899268.9,151848,79349172.07,91584,25286053.66,2.39
2024-11-28,Ahmedabad,234332,101423147.72,151051,76793803.03,72169,27375860.53,1.27
2024-11-28,Kolkata,229721,109049085.02,180731,77862514.1,85862,27381201.47,2.76
2024-11-28,Jaipur,294856,101279640.24,163073,77557257.12,74182,24890333.05,0.72
2024-11-28,Surat,248827,90111696.02,150658,76208723.53,66883,24098874.07,0.66
2024-11-29,Mumbai,263981,98069141.98,158270,76884277.38,71654,21793264.27,1.24
2024-11-29,Delhi,273445,93302897.85,149490,69676372.29,66973,26221512.43,1.14
2024-11-29,Bangalore,275003,104011691.64,151652,69838862.55,66179,25771983.57,0.68
2024-11-29,Chennai,249770,109420459.97,173361,78742832.79,72081,27205239.61,0.98
2024-11-29,Pune,270835,94102437.68,198769,78799265.97,75403,24689348.57,1.28
2024-11-29,Hyderabad,262490,104344151.21,188826,70680680.07,77378,24179093.97,0.74
2024-11-29,Ahmedabad,267985,111968094.36,134162,68649648.43,73281,23764973.68,2.92
2024-11-29,Kolkata,178057,91226139.19,146700,87652956.66,66529,24380621.83,2.08
2024-11-29,Jaipur,259198,102182533.08,156904,79992520.49,75146,26714803.38,1.54
2024-11-29,Surat,230093,98784588.07,174891,76147966.64,69536,24617036.86,2.93
2024-11-30,Mumbai,255564,94509614.06,140596,79849923.65,78056,28374990.75,1.33
2024-11-30,Delhi,261620,107506067.73,153662,88297940.21,66482,22588188.63,0.72
2024-11-30,Bangalore,232755,95411157.29,169193,70111329.57,76978,21924746.96,1.77
2024-11-30,Chennai,262789,108528578.97,156187,79611437.07,75301,24612542.31,2.25
2024-11-30,Pune,188829,96390425.17,129081,80938671.72,74250,27441092.03,2.08
2024-11-30,Hyderabad,282285,102010533.48,116799,85772808.21,58484,22758499.29,2.29
2024-11-30,Ahmedabad,235116,99625717.79,130239,73034845.0,87548,26994922.47,2.65
2024-11-30,Kolkata,259853,89034770.73,174167,83461613.06,85650,27269862.37,0.74
2024-11-30,Jaipur,266778,96655871.7,102467,71804237.79,54153,23439516.44,1.98
2024-11-30,Surat,281291,92384485.15,164249,72282140.4,80021,28920882.71,1.42
2024-12-01,Mumbai,264259,106539044.8,186964,80108852.6,64083,27016726.81,1.72
2024-12-01,Delhi,254873,91901333.8,150477,74296822.58,61449,23116800.23,0.7
2024-12-01,Bangalore,242801,110635868.84,160217,78089483.08,72201,21830314.45,2.3
2024-12-01,Chennai,283274,101429472.95,188897,81490752.72,72379,26062796.01,1.96
2024-12-01,Pune,248313,99151924.2,158436,68907854.17,70629,26384584.3,0.97
2024-12-01,Hyderabad,238658,97462915.28,135706,69073522.79,75312,22945926.09,1.5
2024-12-01,Ahmedabad,277761,103493390.2,160149,66809950.41,71878,25066130.72,2.55
2024-12-01,Kolkata,232688,94585959.99,163285,79625222.59,64860,24509848.59,1.47
2024-12-01,Jaipur,248347,109994941.06,134949,73904721.35,67320,27785416.02,2.69
2024-12-01,Surat,217081,111515091.82,122839,80281200.06,74443,25412451.06,1.28
2024-12-02,Mumbai,241288,97114322.94,170463,78899554.14,79334,19930922.05,0.6
2024-12-02,Delhi,256562,95982603.06,160317,75755762.96,67995,26981496.4,1.21
2024-12-02,Bangalore,203069,96317641.7,121823,75821116.35,64447,27228280.74,2.01
2024-12-02,Chennai,220873,96798742.26,187729,73914100.41,93136,26552214.57,2.94
2024-12-02,Pune,283730,97141052.79,154437,83853785.75,81449,27939262.06,1.88
2024-12-02,Hyderabad,213947,100769383.51,167503,69093348.73,66275,22989696.29,2.66
2024-12-02,Ahmedabad,272487,108724530.71,160157,73364412.83,85737,26600767.84,2.33
2024-12-02,Kolkata,294080,105895388.02,141412,76756061.56,62817,22575973.35,2.28
2024-12-02,Jaipur,301680,109763300.42,153923,82224703.95,82850,22102415.34,0.88
2024-12-02,Surat,220149,102540387.61,142410,76559457.85,70742,21404154.81,1.49
2024-12-03,Mumbai,244457,107450788.58,148224,78516800.3,76224,25034348.38,2.49
2024-12-03,Delhi,242814,91028677.08,142598,71245242.8,71900,29249810.43,1.62
2024-12-03,Bangalore,270838,106224991.9,145796,69721209.6,74692,28383417.47,2.15
2024-12-03,Chennai,244843,100568378.65,145930,70337015.42,84026,24665135.24,1.86
2024-12-03,Pune,291287,107863670.38,181913,77100575.98,69862,28398632.11,0.71
2024-12-03,Hyderabad,279220,106715718.98,140889,88041897.69,74100,28367007.98,2.76
2024-12-03,Ahmedabad,277007,107012149.32,156415,72365669.82,88776,22320437.78,1.92
2024-12-03,Kolkata,255866,95257171.04,180851,74836011.89,39803,26665522.84,2.3
2024-12-03,Jaipur,288167,94838412.66,160603,73771938.0,83250,27633030.65,0.8
2024-12-03,Surat,282326,89635819.2,152089,81266339.33,92560,29326213.97,2.12
2024-12-04,Mumbai,206823,111115367.09,172913,76804043.9,79972,26660083.19,1.54
2024-12-04,Delhi,241130,109887212.91,167195,85793353.25,71827,20743409.7,2.58
2024-12-04,Bangalore,196550,92161547.15,160761,76172904.75,89276,25593286.31,2.16
2024-12-04,Chennai,262263,97524511.46,176326,79846891.49,75557,25133917.78,2.42
2024-12-04,Pune,272799,100158077.59,151007,76237600.42,77541,30270542.08,1.29
2024-12-04,Hyderabad,261343,94215404.4,138324,80049211.87,82381,26169207.94,2.05
2024-12-04,Ahmedabad,236945,105624186.66,148553,72944229.71,86521,28299209.67,2.89
2024-12-04,Kolkata,223279,112913746.02,143744,78211762.14,71264,28303066.28,0.89
2024-12-04,Jaipur,225497,104335131.64,137733,69124731.75,83772,27129831.23,2.97
2024-12-04,Surat,225164,93956629.15,135041,77907226.86,85134,22603373.6,2.51
2024-12-05,Mumbai,258021,109203191.4,189669,78132613.64,70273,26688358.67,2.35
2024-12-05,Delhi,225149,91791103.86,155545,72449598.79,84346,22565404.96,2.91
2024-12-05,Bangalore,239649,99875976.5,125983,83358690.38,75312,29595306.61,0.63
2024-12-05,Chennai,238871,95807742.57,137259,57296214.74,72412,25510004.52,2.25
2024-12-05,Pune,258660,99554051.75,135096,74205698.17,82419,27606428.47,2.94
2024-12-05,Hyderabad,279094,97784278.8,134834,73418295.65,82405,26216198.09,2.41
2024-12-05,Ahmedabad,227177,93060499.24,161578,73962097.46,91649,29799638.91,2.59
2024-12-05,Kolkata,222784,108425894.95,132681,73834069.72,66254,25193146.9,2.13
2024-12-05,Jaipur,259082,100595764.21,164697,77931367.43,72164,21945016.29,0.52
2024-12-05,Surat,245751,105233512.31,196720,78330570.38,69452,27410686.11,2.29
2024-12-06,Mumbai,263458,97520406.16,155484,71239956.97,75470,21933018.41,1.12
2024-12-06,Delhi,309477,85843809.19,110202,76612465.79,83957,22018545.24,2.86
2024-12-06,Bangalore,236092,105881570.71,158416,78892275.4,80285,23706510.77,1.22
2024-12-06,Chennai,205735,101236042.74,154690,75473386.95,71101,27039877.92,1.1
2024-12-06,Pune,287649,99890742.58,154819,80315345.08,75510,25054177.16,0.78
2024-12-06,Hyderabad,274069,97963513.59,150825,75325506.57,87253,25563874.96,1.12
2024-12-06,Ahmedabad,265178,110734371.27,168617,78397215.21,76611,24278579.53,2.37
2024-12-06,Kolkata,238988,100310511.16,156639,77319659.66,72156,25404348.37,0.76
2024-12-06,Jaipur,257203,101940608.15,160714,78768959.05,78852,25332947.64,2.56
2024-12-06,Surat,284936,96710869.21,188773,72267908.85,80462,28820177.24,2.87
2024-12-07,Mumbai,265019,97473604.58,139505,67038286.46,71712,24158491.43,1.56
2024-12-07,Delhi,288089,103425423.94,165863,82299580.78,58674,25911656.62,2.02
2024-12-07,Bangalore,250161,90347159.53,117932,73777214.61,75064,24376213.62,2.78
2024-12-07,Chennai,262356,93843331.41,174717,71927245.11,79593,22587406.44,0.5
2024-12-07,Pune,237264,98657067.7,161015,74590421.96,78104,26161951.84,1.98
2024-12-07,Hyderabad,235120,96017937.68,172587,72734885.14,99997,22756444.03,1.2
2024-12-07,Ahmedabad,263203,102297059.94,157445,74891025.37,83315,24370147.09,1.72
2024-12-07,Kolkata,275100,95513420.05,150693,82598068.89,67668,26917591.29,2.84
2024-12-07,Jaipur,250467,100339219.64,137914,73959117.66,65789,19616702.7,1.8
2024-12-07,Surat,267802,105104458.91,144009,66179503.25,81000,24317872.46,2.89
2024-12-08,Mumbai,279103,97376826.96,123535,85111374.51,84559,27587115.16,2.87
2024-12-08,Delhi,234988,84348877.52,122277,72419789.23,87373,26623060.76,0.89
2024-12-08,Bangalore,234742,101934965.22,160200,77954368.67,72332,23360236.61,2.81
2024-12-08,Chennai,262798,104192012.7,157479,73526711.55,90053,28846299.6,2.91
2024-12-08,Pune,241299,110713271.74,131377,75382907.45,71229,20818003.16,1.15
2024-12-08,Hyderabad,291070,104799600.94,168479,83154352.02,84274,25051060.88,1.32
2024-12-08,Ahmedabad,259312,102561183.99,163469,83132036.12,84333,24852148.85,0.61
2024-12-08,Kolkata,293889,99286833.09,142623,79260912.74,65246,24860134.28,0.71
2024-12-08,Jaipur,282071,113500086.91,137743,75905590.05,74413,32104175.29,2.59
2024-12-08,Surat,170065,103674616.6,116168,87055426.85,80107,26394857.31,1.3
2024-12-09,Mumbai,225648,103562460.14,173194,78657229.81,70683,22936055.43,1.62
2024-12-09,Delhi,267097,106507307.01,131804,72449617.91,74450,30385410.66,1.98
2024-12-09,Bangalore,274863,114610515.25,169907,77785193.13,61861,30690174.56,1.21
2024-12-09,Chennai,259750,116625455.45,148608,77242838.71,79981,26012456.79,1.97
2024-12-09,Pune,242271,102764962.97,217551,78888926.53,86311,23045563.81,1.51
2024-12-09,Hyderabad,272470,93627841.3,181080,69719957.75,92837,27385012.37,0.55
2024-12-09,Ahmedabad,252851,109944487.74,104100,79222927.59,86995,23733681.83,1.59
2024-12-09,Kolkata,231167,89738190.07,138669,79387208.92,86678,23050337.0,0.69
2024-12-09,Jaipur,271156,97152030.07,160056,79583582.73,66954,25648922.68,2.57
2024-12-09,Surat,247572,95975729.61,154376,75635780.47,85679,25507753.69,0.85
2024-12-10,Mumbai,256181,110549728.93,180073,69784204.34,73541,29115808.41,1.08
2024-12-10,Delhi,248682,105549672.15,155778,61150853.93,66012,24576974.77,1.42
2024-12-10,Bangalore,249803,99354581.84,156259,75088861.83,81072,25947528.99,1.45
2024-12-10,Chennai,265734,110750606.84,165863,87052211.84,83629,21377996.17,2.11
2024-12-10,Pune,229329,108249275.24,137236,78166142.29,84937,29222422.28,1.15
2024-12-10,Hyderabad,262507,102075314.57,151420,66798026.2,75811,27483383.74,1.68
2024-12-10,Ahmedabad,260786,94484352.13,142908,75354413.34,97695,25816098.83,2.34
2024-12-10,Kolkata,253336,109984181.11,183308,71714081.88,65134,19811247.36,1.24
2024-12-10,Jaipur,248390,95730285.96,154964,76296348.26,78175,26785553.82,2.76
2024-12-10,Surat,235654,109917962.28,127255,79064827.47,74143,25747496.75,2.58
2024-12-11,Mumbai,238805,102852526.09,160992,79260291.82,66912,29682806.47,0.84
2024-12-11,Delhi,231050,93740953.39,170415,66565169.18,70599,24119702.67,2.29
2024-12-11,Bangalore,226059,100729701.36,154982,77902237.08,66716,25093315.11,1.46
2024-12-11,Chennai,261210,102562667.21,189962,75165385.84,81530,22457782.77,1.1
2024-12-11,Pune,256306,93024095.53,166281,71987528.6,74995,27128185.9,1.31
2024-12-11,Hyderabad,245129,94634879.17,114060,81449715.92,91975,28440341.59,0.74
2024-12-11,Ahmedabad,270592,103981176.37,154024,74334426.35,92497,27492584.66,1.46
2024-12-11,Kolkata,259417,110502791.05,183629,73180949.25,75185,26152171.86,0.8
2024-12-11,Jaipur,239912,102368170.76,131383,80452365.93,97349,23994790.58,1.71
2024-12-11,Surat,266831,100062266.73,163421,83749819.4,69219,29823061.55,1.44
2024-12-12,Mumbai,265718,99244686.39,182233,71821875.94,86421,23877844.91,0.76
2024-12-12,Delhi,285632,105219908.81,177678,81938342.68,103364,28480923.24,0.66
2024-12-12,Bangalore,276959,96080618.18,154408,79999384.53,86099,28451810.9,3.0
2024-12-12,Chennai,268840,109932842.06,147432,72285976.33,82956,24417316.97,1.62
2024-12-12,Pune,268840,102399940.96,161808,79269892.51,80377,24067483.49,1.53
2024-12-12,Hyderabad,264045,98668958.74,160425,70014195.16,83262,29254864.68,2.98
2024-12-12,Ahmedabad,209136,98101326.44,153563,69280207.72,76926,26734454.01,2.01
2024-12-12,Kolkata,229465,117656829.93,128147,75258336.51,79605,26643077.21,2.05
2024-12-12,Jaipur,258740,99015522.2,133575,87039256.17,85871,26556701.76,2.39
2024-12-12,Surat,211776,100926347.67,166083,76437483.81,70790,26785166.03,1.93
2024-12-13,Mumbai,262387,110794328.97,121260,72058508.8,85494,24275752.36,2.56
2024-12-13,Delhi,241283,107505217.43,154690,69214664.25,67222,24985355.9,0.6
2024-12-13,Bangalore,215428,108181907.78,152502,75143161.67,83714,21101240.28,2.82
2024-12-13,Chennai,280778,107616733.72,121309,73579536.93,84317,26979250.6,2.5
2024-12-13,Pune,226234,111823626.5,171546,77908678.78,79145,25318263.08,2.49
2024-12-13,Hyderabad,276990,113697700.38,182922,82794410.67,72377,27873481.66,1.9
2024-12-13,Ahmedabad,267284,102687461.65,160435,73952190.88,88419,26191899.92,2.58
2024-12-13,Kolkata,251474,93777442.68,172900,76495709.24,78846,27036090.87,2.57
2024-12-13,Jaipur,225186,95974774.69,153399,73369799.88,54573,23648308.98,0.78
2024-12-13,Surat,237690,98157987.9,150399,79527784.36,92692,26139899.09,1.11
2024-12-14,Mumbai,238609,94528789.31,140354,78985725.53,74112,23714424.68,0.65
2024-12-14,Delhi,263298,104840890.5,154534,81504277.74,81486,23006275.5,1.32
2024-12-14,Bangalore,287159,100433190.98,173829,72837022.77,75273,24072810.73,0.82
2024-12-14,Chennai,288078,101914943.73,199563,85049486.72,54657,22821688.59,0.57
2024-12-14,Pune,289667,106149956.22,163667,83073657.94,75018,27917738.88,2.0
2024-12-14,Hyderabad,246108,100230576.03,177449,84453830.99,72294,24397560.15,1.56
2024-12-14,Ahmedabad,300256,108655531.05,158288,80871263.29,84405,23029155.14,2.42
2024-12-14,Kolkata,220581,107516852.47,139872,64420058.44,75125,22637664.89,0.9
2024-12-14,Jaipur,238940,102266892.09,143634,76520012.73,82866,23118435.27,0.78
2024-12-14,Surat,300928,100483749.98,153150,80785861.79,80849,26734387.67,1.24
2024-12-15,Mumbai,264307,107991006.96,151202,70055649.29,99715,24042195.45,2.16
2024-12-15,Delhi,238452,94467578.09,163911,80350219.44,67621,25260233.6,1.62
